timestamp,table_id,tablet_rows,size_rows,placement_replicas,size_replicas,token_sets_equal,complete_size_groups
2026-09-21T11:23:00.613196+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:01.638044+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:02.688729+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:03.719948+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:04.750455+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:05.778002+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:06.819847+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:07.863674+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:08.911465+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:10.012725+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:11.050600+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:12.088179+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:13.136845+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:14.190490+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:23:15.215130+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
