index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
148,2960.0,2960.204,2026-09-17T13:49:24.022767+00:00,read,8483,4.905,True,
149,2980.0,2980.35,2026-09-17T13:49:24.042914+00:00,read,1267,4.403,True,
150,3000.0,3000.218,2026-09-17T13:49:24.062783+00:00,read,2889,5.191,True,
151,3020.0,3020.183,2026-09-17T13:49:24.082747+00:00,read,8553,4.836,True,
152,3040.0,3040.223,2026-09-17T13:49:24.102789+00:00,read,8910,4.219,True,
153,3060.0,3060.231,2026-09-17T13:49:24.122797+00:00,read,8066,5.666,True,
154,3080.0,3080.148,2026-09-17T13:49:24.142710+00:00,read,8665,3.773,True,
155,3100.0,3100.128,2026-09-17T13:49:24.162685+00:00,write,1849,1.545,True,
156,3120.0,3120.141,2026-09-17T13:49:24.182707+00:00,read,7484,4.902,True,
157,3140.0,3140.164,2026-09-17T13:49:24.202751+00:00,read,3829,3.496,True,
158,3160.0,3160.126,2026-09-17T13:49:24.222682+00:00,read,3567,2.128,True,
159,3180.0,3180.171,2026-09-17T13:49:24.242733+00:00,read,8542,3.956,True,
160,3200.0,3200.182,2026-09-17T13:49:24.262741+00:00,read,7731,3.061,True,
161,3220.0,3220.432,2026-09-17T13:49:24.282998+00:00,read,373,6.647,True,
162,3240.0,3240.241,2026-09-17T13:49:24.302802+00:00,read,8614,2.839,True,
163,3260.0,3260.217,2026-09-17T13:49:24.322781+00:00,write,1087,3.263,True,
164,3280.0,3280.222,2026-09-17T13:49:24.342783+00:00,read,7060,3.727,True,
165,3300.0,3300.305,2026-09-17T13:49:24.362871+00:00,read,6903,5.236,True,
166,3320.0,3320.329,2026-09-17T13:49:24.382894+00:00,read,6488,5.252,True,
167,3340.0,3340.343,2026-09-17T13:49:24.402912+00:00,read,3918,3.995,True,
168,3360.0,3360.137,2026-09-17T13:49:24.422708+00:00,write,2976,1.853,True,
169,3380.0,3380.216,2026-09-17T13:49:24.442831+00:00,read,1257,4.441,True,
170,3400.0,3400.382,2026-09-17T13:49:24.462944+00:00,write,2096,4.393,True,
171,3420.0,3420.222,2026-09-17T13:49:24.482782+00:00,read,9527,3.713,True,
172,3440.0,3440.265,2026-09-17T13:49:24.502828+00:00,read,8031,3.088,True,
173,3460.0,3460.391,2026-09-17T13:49:24.522956+00:00,read,5149,5.152,True,
174,3480.0,3480.272,2026-09-17T13:49:24.542837+00:00,read,7992,5.032,True,
175,3500.0,3500.21,2026-09-17T13:49:24.562774+00:00,write,2185,3.453,True,
176,3520.0,3520.129,2026-09-17T13:49:24.582690+00:00,read,4859,3.412,True,
177,3540.0,3540.291,2026-09-17T13:49:24.602855+00:00,read,3652,4.142,True,
178,3560.0,3560.297,2026-09-17T13:49:24.622860+00:00,read,4082,4.761,True,
179,3580.0,3580.329,2026-09-17T13:49:24.642891+00:00,read,2902,4.818,True,
180,3600.0,3600.223,2026-09-17T13:49:24.662787+00:00,read,1721,4.404,True,
181,3620.0,3620.232,2026-09-17T13:49:24.682794+00:00,read,3229,4.285,True,
182,3640.0,3640.238,2026-09-17T13:49:24.702802+00:00,read,2424,4.831,True,
183,3660.0,3660.265,2026-09-17T13:49:24.722831+00:00,read,4843,5.07,True,
184,3680.0,3680.31,2026-09-17T13:49:24.742875+00:00,read,7888,5.005,True,
