treatment,phase,event,timestamp_utc,event_relative_s,sample,node,node_count,cpu_percent,memory_used_bytes,memory_limit_bytes,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,vm_mem_available_kib,counter_reset
vnodes,scaleout,join_command_start,2026-09-22T14:28:36.727101+00:00,643.127678,1437,r-scylla3,4,9.86,2000381018,10427106853,954000000,2910000000,1410000000,3240000000,2938700,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:36.727101+00:00,643.127678,1437,r-scylla4,4,11.95,498912461,10427106853,558000000,381000000,1370000000,1390000000,2938700,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:40.106853+00:00,646.507430,1438,r-scylla1,4,16.89,2101312750,10427106853,1030000000,2830000000,1430000000,3150000000,2934696,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:40.106853+00:00,646.507430,1438,r-scylla2,4,9.35,1997159793,10427106853,865000000,2820000000,1220000000,2990000000,2934696,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:40.106853+00:00,646.507430,1438,r-scylla3,4,9.59,2000381018,10427106853,954000000,2910000000,1410000000,3240000000,2934696,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:40.106853+00:00,646.507430,1438,r-scylla4,4,11.53,499961037,10427106853,559000000,382000000,1380000000,1390000000,2934696,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:43.524896+00:00,649.925473,1439,r-scylla1,4,17.11,2094870299,10427106853,1030000000,2830000000,1430000000,3150000000,2933788,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:43.524896+00:00,649.925473,1439,r-scylla2,4,8.56,1997159793,10427106853,866000000,2820000000,1220000000,2990000000,2933788,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:43.524896+00:00,649.925473,1439,r-scylla3,4,8.95,2000381018,10427106853,955000000,2920000000,1410000000,3240000000,2933788,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:43.524896+00:00,649.925473,1439,r-scylla4,4,9.76,501953331,10427106853,559000000,385000000,1380000000,1390000000,2933788,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:46.862654+00:00,653.263231,1440,r-scylla1,4,17.61,2093796557,10427106853,1030000000,2840000000,1430000000,3150000000,2931100,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:46.862654+00:00,653.263231,1440,r-scylla2,4,10.68,1997159793,10427106853,866000000,2820000000,1220000000,2990000000,2931100,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:46.862654+00:00,653.263231,1440,r-scylla3,4,10.44,2000381018,10427106853,955000000,2920000000,1410000000,3240000000,2931100,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:46.862654+00:00,653.263231,1440,r-scylla4,4,12.41,503211622,10427106853,560000000,387000000,1390000000,1390000000,2931100,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:50.294348+00:00,656.694925,1441,r-scylla1,4,13.81,2100239008,10427106853,1030000000,2840000000,1430000000,3150000000,2929420,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:50.294348+00:00,656.694925,1441,r-scylla2,4,8.27,1997159793,10427106853,867000000,2830000000,1220000000,2990000000,2929420,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:50.294348+00:00,656.694925,1441,r-scylla3,4,9.62,2000381018,10427106853,956000000,2920000000,1410000000,3240000000,2929420,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:50.294348+00:00,656.694925,1441,r-scylla4,4,11.41,505413632,10427106853,560000000,389000000,1390000000,1390000000,2929420,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:53.622237+00:00,660.022814,1442,r-scylla1,4,9.51,2093796557,10427106853,1030000000,2840000000,1430000000,3150000000,2928032,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:53.622237+00:00,660.022814,1442,r-scylla2,4,8.87,1997159793,10427106853,867000000,2830000000,1220000000,2990000000,2928032,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:53.622237+00:00,660.022814,1442,r-scylla3,4,10.37,2001454760,10427106853,956000000,2920000000,1410000000,3240000000,2928032,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:53.622237+00:00,660.022814,1442,r-scylla4,4,11.41,505728205,10427106853,561000000,391000000,1390000000,1390000000,2928032,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:56.947915+00:00,663.348492,1443,r-scylla1,4,8.94,2093796557,10427106853,1030000000,2840000000,1430000000,3150000000,2926408,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:56.947915+00:00,663.348492,1443,r-scylla2,4,8.45,1997159793,10427106853,868000000,2830000000,1220000000,2990000000,2926408,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:56.947915+00:00,663.348492,1443,r-scylla3,4,10.24,2000381018,10427106853,957000000,2920000000,1410000000,3240000000,2926408,False
vnodes,scaleout,join_command_start,2026-09-22T14:28:56.947915+00:00,663.348492,1443,r-scylla4,4,11.31,507510784,10427106853,561000000,392000000,1400000000,1390000000,2926408,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:00.306592+00:00,666.707169,1444,r-scylla1,4,8.76,2094870299,10427106853,1030000000,2840000000,1430000000,3150000000,2917816,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:00.306592+00:00,666.707169,1444,r-scylla2,4,8.56,1997159793,10427106853,868000000,2830000000,1220000000,2990000000,2917816,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:00.306592+00:00,666.707169,1444,r-scylla3,4,10.70,2000381018,10427106853,957000000,2930000000,1410000000,3240000000,2917816,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:00.306592+00:00,666.707169,1444,r-scylla4,4,11.31,508769075,10427106853,562000000,394000000,1400000000,1390000000,2917816,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:03.731937+00:00,670.132514,1445,r-scylla1,4,16.42,2101312750,10427106853,1030000000,2850000000,1430000000,3150000000,2920524,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:03.731937+00:00,670.132514,1445,r-scylla2,4,9.00,1997159793,10427106853,869000000,2830000000,1220000000,2990000000,2920524,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:03.731937+00:00,670.132514,1445,r-scylla3,4,9.99,2000381018,10427106853,958000000,2930000000,1410000000,3240000000,2920524,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:03.731937+00:00,670.132514,1445,r-scylla4,4,12.41,511390515,10427106853,562000000,397000000,1410000000,1390000000,2920524,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:07.058400+00:00,673.458977,1446,r-scylla1,4,17.45,2093796557,10427106853,1030000000,2850000000,1430000000,3150000000,2918936,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:07.058400+00:00,673.458977,1446,r-scylla2,4,11.09,1997159793,10427106853,869000000,2840000000,1220000000,2990000000,2918936,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:07.058400+00:00,673.458977,1446,r-scylla3,4,10.02,2000381018,10427106853,959000000,2930000000,1410000000,3240000000,2918936,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:07.058400+00:00,673.458977,1446,r-scylla4,4,10.53,512439091,10427106853,563000000,399000000,1410000000,1390000000,2918936,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:10.461241+00:00,676.861818,1447,r-scylla1,4,9.50,2094870299,10427106853,1030000000,2850000000,1430000000,3150000000,2914268,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:10.461241+00:00,676.861818,1447,r-scylla2,4,8.91,1997159793,10427106853,870000000,2840000000,1220000000,2990000000,2914268,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:10.461241+00:00,676.861818,1447,r-scylla3,4,9.19,2000381018,10427106853,959000000,2930000000,1410000000,3240000000,2914268,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:10.461241+00:00,676.861818,1447,r-scylla4,4,12.33,513802240,10427106853,563000000,401000000,1420000000,1390000000,2914268,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:13.827492+00:00,680.228069,1448,r-scylla1,4,19.24,2094870299,10427106853,1030000000,2850000000,1430000000,3150000000,2918304,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:13.827492+00:00,680.228069,1448,r-scylla2,4,9.62,1997159793,10427106853,870000000,2840000000,1220000000,2990000000,2918304,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:13.827492+00:00,680.228069,1448,r-scylla3,4,9.97,2000381018,10427106853,960000000,2940000000,1410000000,3240000000,2918304,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:13.827492+00:00,680.228069,1448,r-scylla4,4,11.87,516109107,10427106853,564000000,403000000,1420000000,1390000000,2918304,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:17.211562+00:00,683.612139,1449,r-scylla1,4,13.84,2100239008,10427106853,1030000000,2850000000,1430000000,3150000000,2904348,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:17.211562+00:00,683.612139,1449,r-scylla2,4,8.09,1998233534,10427106853,871000000,2840000000,1220000000,2990000000,2904348,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:17.211562+00:00,683.612139,1449,r-scylla3,4,8.50,2000381018,10427106853,960000000,2940000000,1410000000,3240000000,2904348,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:17.211562+00:00,683.612139,1449,r-scylla4,4,11.06,517052826,10427106853,564000000,405000000,1420000000,1390000000,2904348,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:20.543147+00:00,686.943724,1450,r-scylla1,4,15.81,2093796557,10427106853,1030000000,2860000000,1430000000,3150000000,2914012,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:20.543147+00:00,686.943724,1450,r-scylla2,4,7.83,1997159793,10427106853,871000000,2840000000,1220000000,2990000000,2914012,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:20.543147+00:00,686.943724,1450,r-scylla3,4,8.48,2000381018,10427106853,961000000,2940000000,1410000000,3240000000,2914012,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:20.543147+00:00,686.943724,1450,r-scylla4,4,10.53,519569408,10427106853,565000000,407000000,1430000000,1390000000,2914012,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:23.910800+00:00,690.311377,1451,r-scylla1,4,15.57,2093796557,10427106853,1030000000,2860000000,1430000000,3150000000,2914652,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:23.910800+00:00,690.311377,1451,r-scylla2,4,8.83,1997159793,10427106853,872000000,2850000000,1220000000,2990000000,2914652,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:23.910800+00:00,690.311377,1451,r-scylla3,4,9.31,2000381018,10427106853,961000000,2940000000,1410000000,3240000000,2914652,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:23.910800+00:00,690.311377,1451,r-scylla4,4,14.82,520198554,10427106853,565000000,409000000,1430000000,1390000000,2914652,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:27.245311+00:00,693.645888,1452,r-scylla1,4,8.69,2093796557,10427106853,1030000000,2860000000,1430000000,3150000000,2909260,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:27.245311+00:00,693.645888,1452,r-scylla2,4,11.19,1997159793,10427106853,872000000,2850000000,1220000000,2990000000,2909260,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:27.245311+00:00,693.645888,1452,r-scylla3,4,8.96,2001454760,10427106853,962000000,2940000000,1410000000,3240000000,2909260,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:27.245311+00:00,693.645888,1452,r-scylla4,4,11.56,521666560,10427106853,566000000,411000000,1440000000,1390000000,2909260,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:30.604686+00:00,697.005263,1453,r-scylla1,4,13.34,2094870299,10427106853,1030000000,2860000000,1430000000,3150000000,2908436,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:30.604686+00:00,697.005263,1453,r-scylla2,4,9.82,1997159793,10427106853,873000000,2850000000,1220000000,2990000000,2908436,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:30.604686+00:00,697.005263,1453,r-scylla3,4,11.17,2000381018,10427106853,962000000,2950000000,1410000000,3240000000,2908436,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:30.604686+00:00,697.005263,1453,r-scylla4,4,12.38,522819994,10427106853,566000000,413000000,1440000000,1390000000,2908436,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:33.978162+00:00,700.378739,1454,r-scylla1,4,16.90,2093796557,10427106853,1030000000,2870000000,1430000000,3150000000,2908192,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:33.978162+00:00,700.378739,1454,r-scylla2,4,8.51,1997159793,10427106853,873000000,2850000000,1220000000,2990000000,2908192,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:33.978162+00:00,700.378739,1454,r-scylla3,4,9.98,2000381018,10427106853,963000000,2950000000,1410000000,3240000000,2908192,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:33.978162+00:00,700.378739,1454,r-scylla4,4,10.68,524392858,10427106853,567000000,415000000,1440000000,1390000000,2908192,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:37.379573+00:00,703.780150,1455,r-scylla1,4,9.52,2093796557,10427106853,1040000000,2870000000,1430000000,3150000000,2906644,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:37.379573+00:00,703.780150,1455,r-scylla2,4,8.89,1997159793,10427106853,874000000,2850000000,1220000000,2990000000,2906644,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:37.379573+00:00,703.780150,1455,r-scylla3,4,10.17,2000381018,10427106853,963000000,2950000000,1410000000,3240000000,2906644,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:37.379573+00:00,703.780150,1455,r-scylla4,4,12.30,525651149,10427106853,567000000,417000000,1450000000,1390000000,2906644,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:40.695978+00:00,707.096555,1456,r-scylla1,4,18.80,2093796557,10427106853,1040000000,2870000000,1430000000,3150000000,2903540,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:40.695978+00:00,707.096555,1456,r-scylla2,4,9.69,1998233534,10427106853,874000000,2860000000,1220000000,2990000000,2903540,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:40.695978+00:00,707.096555,1456,r-scylla3,4,10.70,2000381018,10427106853,964000000,2950000000,1410000000,3240000000,2903540,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:40.695978+00:00,707.096555,1456,r-scylla4,4,11.32,527328870,10427106853,568000000,419000000,1450000000,1390000000,2903540,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:44.068486+00:00,710.469063,1457,r-scylla1,4,14.31,2101312750,10427106853,1040000000,2870000000,1430000000,3150000000,2901480,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:44.068486+00:00,710.469063,1457,r-scylla2,4,9.34,1997159793,10427106853,875000000,2860000000,1220000000,2990000000,2901480,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:44.068486+00:00,710.469063,1457,r-scylla3,4,9.76,2000381018,10427106853,964000000,2950000000,1410000000,3240000000,2901480,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:44.068486+00:00,710.469063,1457,r-scylla4,4,12.95,528796877,10427106853,568000000,421000000,1460000000,1390000000,2901480,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:47.448249+00:00,713.848826,1458,r-scylla1,4,9.75,2093796557,10427106853,1040000000,2870000000,1430000000,3150000000,2902160,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:47.448249+00:00,713.848826,1458,r-scylla2,4,9.30,1997159793,10427106853,875000000,2860000000,1220000000,2990000000,2902160,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:47.448249+00:00,713.848826,1458,r-scylla3,4,9.83,2000381018,10427106853,965000000,2960000000,1410000000,3240000000,2902160,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:47.448249+00:00,713.848826,1458,r-scylla4,4,10.66,530264883,10427106853,568000000,423000000,1460000000,1390000000,2902160,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:50.762608+00:00,717.163185,1459,r-scylla1,4,17.13,2093796557,10427106853,1040000000,2880000000,1430000000,3150000000,2900492,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:50.762608+00:00,717.163185,1459,r-scylla2,4,9.11,1997159793,10427106853,875000000,2860000000,1220000000,2990000000,2900492,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:50.762608+00:00,717.163185,1459,r-scylla3,4,10.10,2000381018,10427106853,965000000,2960000000,1410000000,3240000000,2900492,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:50.762608+00:00,717.163185,1459,r-scylla4,4,11.86,531418317,10427106853,569000000,425000000,1460000000,1390000000,2900492,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:54.096992+00:00,720.497569,1460,r-scylla1,4,5.86,2093796557,10427106853,1040000000,2880000000,1430000000,3150000000,2899692,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:54.096992+00:00,720.497569,1460,r-scylla2,4,5.48,1997159793,10427106853,876000000,2860000000,1220000000,2990000000,2899692,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:54.096992+00:00,720.497569,1460,r-scylla3,4,5.55,2000381018,10427106853,966000000,2960000000,1410000000,3240000000,2899692,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:54.096992+00:00,720.497569,1460,r-scylla4,4,7.56,533515469,10427106853,569000000,427000000,1470000000,1390000000,2899692,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:57.382737+00:00,723.783314,1461,r-scylla1,4,8.24,2094870299,10427106853,1040000000,2880000000,1430000000,3150000000,2900472,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:57.382737+00:00,723.783314,1461,r-scylla2,4,5.72,1997159793,10427106853,876000000,2870000000,1220000000,2990000000,2900472,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:57.382737+00:00,723.783314,1461,r-scylla3,4,6.40,2000381018,10427106853,967000000,2960000000,1410000000,3240000000,2900472,False
vnodes,scaleout,join_command_start,2026-09-22T14:29:57.382737+00:00,723.783314,1461,r-scylla4,4,7.02,534983475,10427106853,570000000,429000000,1470000000,1390000000,2900472,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.683113+00:00,727.083690,1462,r-scylla1,4,16.08,2102386491,10427106853,1040000000,2880000000,1430000000,3150000000,2895360,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.683113+00:00,727.083690,1462,r-scylla2,4,7.43,1998233534,10427106853,877000000,2870000000,1220000000,2990000000,2895360,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.683113+00:00,727.083690,1462,r-scylla3,4,9.01,2000381018,10427106853,967000000,2960000000,1410000000,3240000000,2895360,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.683113+00:00,727.083690,1462,r-scylla4,4,10.12,536766054,10427106853,571000000,432000000,1480000000,1390000000,2895360,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.104617+00:00,730.505194,1463,r-scylla1,4,8.87,2093796557,10427106853,1040000000,2880000000,1430000000,3150000000,2893884,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.104617+00:00,730.505194,1463,r-scylla2,4,8.62,1997159793,10427106853,877000000,2870000000,1220000000,2990000000,2893884,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.104617+00:00,730.505194,1463,r-scylla3,4,9.22,2000381018,10427106853,968000000,2970000000,1410000000,3240000000,2893884,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.104617+00:00,730.505194,1463,r-scylla4,4,9.83,538024346,10427106853,571000000,434000000,1480000000,1390000000,2893884,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.449026+00:00,733.849603,1464,r-scylla1,4,20.57,2094870299,10427106853,1040000000,2890000000,1430000000,3150000000,2890024,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.449026+00:00,733.849603,1464,r-scylla2,4,9.51,1997159793,10427106853,878000000,2870000000,1220000000,2990000000,2890024,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.449026+00:00,733.849603,1464,r-scylla3,4,9.79,2000381018,10427106853,968000000,2970000000,1410000000,3240000000,2890024,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.449026+00:00,733.849603,1464,r-scylla4,4,12.40,538968064,10427106853,571000000,435000000,1490000000,1390000000,2890024,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.829538+00:00,737.230115,1465,r-scylla1,4,11.01,2094870299,10427106853,1040000000,2890000000,1430000000,3150000000,2882748,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.829538+00:00,737.230115,1465,r-scylla2,4,10.33,1998233534,10427106853,878000000,2870000000,1220000000,2990000000,2882748,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.829538+00:00,737.230115,1465,r-scylla3,4,10.55,2000381018,10427106853,969000000,2970000000,1410000000,3240000000,2882748,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.829538+00:00,737.230115,1465,r-scylla4,4,13.30,540855501,10427106853,572000000,438000000,1490000000,1390000000,2882748,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.203568+00:00,740.604145,1466,r-scylla1,4,17.87,2102386491,10427106853,1040000000,2890000000,1430000000,3150000000,2886148,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.203568+00:00,740.604145,1466,r-scylla2,4,9.12,1998233534,10427106853,879000000,2880000000,1220000000,2990000000,2886148,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.203568+00:00,740.604145,1466,r-scylla3,4,9.66,2000381018,10427106853,969000000,2970000000,1410000000,3240000000,2886148,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.203568+00:00,740.604145,1466,r-scylla4,4,11.84,542638080,10427106853,573000000,440000000,1490000000,1390000000,2886148,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.529515+00:00,743.930092,1467,r-scylla1,4,19.79,2094870299,10427106853,1040000000,2890000000,1430000000,3150000000,2887180,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.529515+00:00,743.930092,1467,r-scylla2,4,9.23,1997159793,10427106853,879000000,2880000000,1220000000,2990000000,2887180,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.529515+00:00,743.930092,1467,r-scylla3,4,9.72,2000381018,10427106853,970000000,2980000000,1410000000,3240000000,2887180,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.529515+00:00,743.930092,1467,r-scylla4,4,10.29,544001229,10427106853,573000000,441000000,1500000000,1390000000,2887180,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.904744+00:00,747.305321,1468,r-scylla1,4,9.11,2094870299,10427106853,1040000000,2890000000,1430000000,3150000000,2884076,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.904744+00:00,747.305321,1468,r-scylla2,4,9.62,1997159793,10427106853,880000000,2880000000,1220000000,2990000000,2884076,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.904744+00:00,747.305321,1468,r-scylla3,4,10.09,2000381018,10427106853,970000000,2980000000,1410000000,3240000000,2884076,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.904744+00:00,747.305321,1468,r-scylla4,4,10.87,545783808,10427106853,573000000,443000000,1500000000,1390000000,2884076,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.212271+00:00,750.612848,1469,r-scylla1,4,19.18,2094870299,10427106853,1040000000,2900000000,1430000000,3150000000,2880188,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.212271+00:00,750.612848,1469,r-scylla2,4,9.76,1997159793,10427106853,880000000,2880000000,1220000000,2990000000,2880188,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.212271+00:00,750.612848,1469,r-scylla3,4,10.30,2000381018,10427106853,971000000,2980000000,1410000000,3240000000,2880188,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.212271+00:00,750.612848,1469,r-scylla4,4,12.10,546937242,10427106853,574000000,446000000,1510000000,1390000000,2880188,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:27.539797+00:00,753.940374,1470,r-scylla1,4,14.88,2101312750,10427106853,1040000000,2900000000,1430000000,3150000000,2881492,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:27.539797+00:00,753.940374,1470,r-scylla2,4,7.19,1997159793,10427106853,881000000,2880000000,1220000000,2990000000,2881492,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:27.539797+00:00,753.940374,1470,r-scylla3,4,8.57,2000381018,10427106853,971000000,2980000000,1410000000,3240000000,2881492,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:27.539797+00:00,753.940374,1470,r-scylla4,4,14.00,547985818,10427106853,574000000,447000000,1510000000,1390000000,2881492,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:30.903229+00:00,757.303806,1471,r-scylla1,4,18.93,2094870299,10427106853,1040000000,2900000000,1430000000,3150000000,2881344,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:30.903229+00:00,757.303806,1471,r-scylla2,4,8.80,1998233534,10427106853,881000000,2890000000,1220000000,2990000000,2881344,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:30.903229+00:00,757.303806,1471,r-scylla3,4,9.92,2000381018,10427106853,972000000,2980000000,1410000000,3240000000,2881344,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:30.903229+00:00,757.303806,1471,r-scylla4,4,10.49,549558682,10427106853,575000000,449000000,1510000000,1390000000,2881344,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:34.214262+00:00,760.614839,1472,r-scylla1,4,15.75,2094870299,10427106853,1040000000,2900000000,1430000000,3150000000,2877668,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:34.214262+00:00,760.614839,1472,r-scylla2,4,9.49,1997159793,10427106853,882000000,2890000000,1220000000,2990000000,2877668,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:34.214262+00:00,760.614839,1472,r-scylla3,4,10.08,2000381018,10427106853,972000000,2990000000,1410000000,3240000000,2877668,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:34.214262+00:00,760.614839,1472,r-scylla4,4,9.25,551341261,10427106853,575000000,451000000,1520000000,1390000000,2877668,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:37.574122+00:00,763.974699,1473,r-scylla1,4,9.76,2094870299,10427106853,1040000000,2910000000,1430000000,3150000000,2877540,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:37.574122+00:00,763.974699,1473,r-scylla2,4,8.69,1997159793,10427106853,882000000,2890000000,1220000000,2990000000,2877540,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:37.574122+00:00,763.974699,1473,r-scylla3,4,8.84,2000381018,10427106853,973000000,2990000000,1410000000,3250000000,2877540,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:37.574122+00:00,763.974699,1473,r-scylla4,4,12.22,553018982,10427106853,576000000,453000000,1520000000,1390000000,2877540,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:40.915279+00:00,767.315856,1474,r-scylla1,4,10.93,2093796557,10427106853,1050000000,2910000000,1430000000,3150000000,2877472,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:40.915279+00:00,767.315856,1474,r-scylla2,4,8.70,1997159793,10427106853,883000000,2890000000,1220000000,2990000000,2877472,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:40.915279+00:00,767.315856,1474,r-scylla3,4,9.18,2001454760,10427106853,973000000,2990000000,1410000000,3250000000,2877472,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:40.915279+00:00,767.315856,1474,r-scylla4,4,11.58,553857843,10427106853,576000000,455000000,1530000000,1390000000,2877472,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:44.237136+00:00,770.637713,1475,r-scylla1,4,8.74,2093796557,10427106853,1050000000,2910000000,1430000000,3150000000,2879044,False
