sample,start_utc,end_utc,phase,event_relative_s,address,token_rows,up_normal_rows,owns_values,ownership_sha256,source_file
1783,2026-09-22T14:04:06.1946713+00:00,2026-09-22T14:04:06.7504018+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001783.txt
1783,2026-09-22T14:04:06.1946713+00:00,2026-09-22T14:04:06.7504018+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001783.txt
1783,2026-09-22T14:04:06.1946713+00:00,2026-09-22T14:04:06.7504018+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001783.txt
1784,2026-09-22T14:04:08.2439988+00:00,2026-09-22T14:04:08.7532350+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001784.txt
1784,2026-09-22T14:04:08.2439988+00:00,2026-09-22T14:04:08.7532350+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001784.txt
1784,2026-09-22T14:04:08.2439988+00:00,2026-09-22T14:04:08.7532350+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001784.txt
1785,2026-09-22T14:04:10.2912744+00:00,2026-09-22T14:04:10.8998563+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001785.txt
1785,2026-09-22T14:04:10.2912744+00:00,2026-09-22T14:04:10.8998563+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001785.txt
1785,2026-09-22T14:04:10.2912744+00:00,2026-09-22T14:04:10.8998563+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001785.txt
1786,2026-09-22T14:04:12.3638457+00:00,2026-09-22T14:04:12.8706475+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001786.txt
1786,2026-09-22T14:04:12.3638457+00:00,2026-09-22T14:04:12.8706475+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001786.txt
1786,2026-09-22T14:04:12.3638457+00:00,2026-09-22T14:04:12.8706475+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001786.txt
1787,2026-09-22T14:04:14.4257718+00:00,2026-09-22T14:04:14.9340953+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001787.txt
1787,2026-09-22T14:04:14.4257718+00:00,2026-09-22T14:04:14.9340953+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001787.txt
1787,2026-09-22T14:04:14.4257718+00:00,2026-09-22T14:04:14.9340953+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001787.txt
1788,2026-09-22T14:04:16.4716885+00:00,2026-09-22T14:04:17.0193048+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001788.txt
1788,2026-09-22T14:04:16.4716885+00:00,2026-09-22T14:04:17.0193048+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001788.txt
1788,2026-09-22T14:04:16.4716885+00:00,2026-09-22T14:04:17.0193048+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001788.txt
1789,2026-09-22T14:04:18.5385590+00:00,2026-09-22T14:04:19.0967048+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001789.txt
1789,2026-09-22T14:04:18.5385590+00:00,2026-09-22T14:04:19.0967048+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001789.txt
1789,2026-09-22T14:04:18.5385590+00:00,2026-09-22T14:04:19.0967048+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001789.txt
1790,2026-09-22T14:04:20.6106587+00:00,2026-09-22T14:04:21.0587319+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001790.txt
1790,2026-09-22T14:04:20.6106587+00:00,2026-09-22T14:04:21.0587319+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001790.txt
1790,2026-09-22T14:04:20.6106587+00:00,2026-09-22T14:04:21.0587319+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001790.txt
1791,2026-09-22T14:04:22.6500171+00:00,2026-09-22T14:04:23.1641315+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001791.txt
1791,2026-09-22T14:04:22.6500171+00:00,2026-09-22T14:04:23.1641315+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001791.txt
1791,2026-09-22T14:04:22.6500171+00:00,2026-09-22T14:04:23.1641315+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001791.txt
1792,2026-09-22T14:04:24.7093163+00:00,2026-09-22T14:04:25.1676336+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001792.txt
1792,2026-09-22T14:04:24.7093163+00:00,2026-09-22T14:04:25.1676336+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001792.txt
1792,2026-09-22T14:04:24.7093163+00:00,2026-09-22T14:04:25.1676336+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001792.txt
1793,2026-09-22T14:04:26.7577764+00:00,2026-09-22T14:04:27.2728905+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001793.txt
1793,2026-09-22T14:04:26.7577764+00:00,2026-09-22T14:04:27.2728905+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001793.txt
1793,2026-09-22T14:04:26.7577764+00:00,2026-09-22T14:04:27.2728905+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001793.txt
1794,2026-09-22T14:04:28.8272915+00:00,2026-09-22T14:04:29.2984271+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001794.txt
1794,2026-09-22T14:04:28.8272915+00:00,2026-09-22T14:04:29.2984271+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001794.txt
1794,2026-09-22T14:04:28.8272915+00:00,2026-09-22T14:04:29.2984271+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001794.txt
1795,2026-09-22T14:04:30.8899470+00:00,2026-09-22T14:04:31.3734641+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001795.txt
1795,2026-09-22T14:04:30.8899470+00:00,2026-09-22T14:04:31.3734641+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001795.txt
1795,2026-09-22T14:04:30.8899470+00:00,2026-09-22T14:04:31.3734641+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001795.txt
1796,2026-09-22T14:04:32.9532375+00:00,2026-09-22T14:04:33.4635409+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001796.txt
1796,2026-09-22T14:04:32.9532375+00:00,2026-09-22T14:04:33.4635409+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001796.txt
1796,2026-09-22T14:04:32.9532375+00:00,2026-09-22T14:04:33.4635409+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001796.txt
1797,2026-09-22T14:04:35.0213533+00:00,2026-09-22T14:04:35.4867465+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001797.txt
1797,2026-09-22T14:04:35.0213533+00:00,2026-09-22T14:04:35.4867465+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001797.txt
1797,2026-09-22T14:04:35.0213533+00:00,2026-09-22T14:04:35.4867465+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001797.txt
1798,2026-09-22T14:04:37.0815510+00:00,2026-09-22T14:04:37.4917099+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001798.txt
1798,2026-09-22T14:04:37.0815510+00:00,2026-09-22T14:04:37.4917099+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001798.txt
1798,2026-09-22T14:04:37.0815510+00:00,2026-09-22T14:04:37.4917099+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001798.txt
1799,2026-09-22T14:04:39.1377680+00:00,2026-09-22T14:04:39.5922573+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001799.txt
1799,2026-09-22T14:04:39.1377680+00:00,2026-09-22T14:04:39.5922573+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001799.txt
1799,2026-09-22T14:04:39.1377680+00:00,2026-09-22T14:04:39.5922573+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001799.txt
1800,2026-09-22T14:04:41.1871489+00:00,2026-09-22T14:04:41.6377493+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001800.txt
1800,2026-09-22T14:04:41.1871489+00:00,2026-09-22T14:04:41.6377493+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001800.txt
1800,2026-09-22T14:04:41.1871489+00:00,2026-09-22T14:04:41.6377493+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001800.txt
1801,2026-09-22T14:04:43.2345895+00:00,2026-09-22T14:04:43.7374104+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001801.txt
1801,2026-09-22T14:04:43.2345895+00:00,2026-09-22T14:04:43.7374104+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001801.txt
1801,2026-09-22T14:04:43.2345895+00:00,2026-09-22T14:04:43.7374104+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001801.txt
1802,2026-09-22T14:04:45.2735273+00:00,2026-09-22T14:04:45.8063938+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001802.txt
1802,2026-09-22T14:04:45.2735273+00:00,2026-09-22T14:04:45.8063938+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001802.txt
1802,2026-09-22T14:04:45.2735273+00:00,2026-09-22T14:04:45.8063938+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001802.txt
1803,2026-09-22T14:04:47.3459360+00:00,2026-09-22T14:04:47.8346819+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001803.txt
1803,2026-09-22T14:04:47.3459360+00:00,2026-09-22T14:04:47.8346819+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001803.txt
1803,2026-09-22T14:04:47.3459360+00:00,2026-09-22T14:04:47.8346819+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001803.txt
1804,2026-09-22T14:04:49.4056813+00:00,2026-09-22T14:04:49.9454144+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001804.txt
1804,2026-09-22T14:04:49.4056813+00:00,2026-09-22T14:04:49.9454144+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001804.txt
1804,2026-09-22T14:04:49.4056813+00:00,2026-09-22T14:04:49.9454144+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001804.txt
1805,2026-09-22T14:04:51.4805007+00:00,2026-09-22T14:04:52.0298466+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001805.txt
1805,2026-09-22T14:04:51.4805007+00:00,2026-09-22T14:04:52.0298466+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001805.txt
1805,2026-09-22T14:04:51.4805007+00:00,2026-09-22T14:04:52.0298466+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001805.txt
1806,2026-09-22T14:04:53.5432677+00:00,2026-09-22T14:04:54.0384660+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001806.txt
1806,2026-09-22T14:04:53.5432677+00:00,2026-09-22T14:04:54.0384660+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001806.txt
1806,2026-09-22T14:04:53.5432677+00:00,2026-09-22T14:04:54.0384660+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001806.txt
1807,2026-09-22T14:04:55.6054460+00:00,2026-09-22T14:04:56.1256849+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001807.txt
1807,2026-09-22T14:04:55.6054460+00:00,2026-09-22T14:04:56.1256849+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001807.txt
1807,2026-09-22T14:04:55.6054460+00:00,2026-09-22T14:04:56.1256849+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001807.txt
1808,2026-09-22T14:04:57.6602137+00:00,2026-09-22T14:04:58.1826376+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001808.txt
1808,2026-09-22T14:04:57.6602137+00:00,2026-09-22T14:04:58.1826376+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001808.txt
1808,2026-09-22T14:04:57.6602137+00:00,2026-09-22T14:04:58.1826376+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001808.txt
1809,2026-09-22T14:04:59.7224712+00:00,2026-09-22T14:05:00.1623125+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001809.txt
1809,2026-09-22T14:04:59.7224712+00:00,2026-09-22T14:05:00.1623125+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001809.txt
1809,2026-09-22T14:04:59.7224712+00:00,2026-09-22T14:05:00.1623125+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001809.txt
1810,2026-09-22T14:05:01.7678390+00:00,2026-09-22T14:05:02.1182879+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001810.txt
1810,2026-09-22T14:05:01.7678390+00:00,2026-09-22T14:05:02.1182879+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001810.txt
1810,2026-09-22T14:05:01.7678390+00:00,2026-09-22T14:05:02.1182879+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001810.txt
1811,2026-09-22T14:05:03.8106835+00:00,2026-09-22T14:05:04.2722955+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001811.txt
1811,2026-09-22T14:05:03.8106835+00:00,2026-09-22T14:05:04.2722955+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001811.txt
1811,2026-09-22T14:05:03.8106835+00:00,2026-09-22T14:05:04.2722955+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001811.txt
1812,2026-09-22T14:05:05.8803420+00:00,2026-09-22T14:05:06.3884875+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001812.txt
1812,2026-09-22T14:05:05.8803420+00:00,2026-09-22T14:05:06.3884875+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001812.txt
1812,2026-09-22T14:05:05.8803420+00:00,2026-09-22T14:05:06.3884875+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001812.txt
1813,2026-09-22T14:05:07.9496651+00:00,2026-09-22T14:05:08.4722672+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001813.txt
1813,2026-09-22T14:05:07.9496651+00:00,2026-09-22T14:05:08.4722672+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001813.txt
1813,2026-09-22T14:05:07.9496651+00:00,2026-09-22T14:05:08.4722672+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001813.txt
1814,2026-09-22T14:05:10.0190694+00:00,2026-09-22T14:05:10.5347011+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001814.txt
1814,2026-09-22T14:05:10.0190694+00:00,2026-09-22T14:05:10.5347011+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001814.txt
1814,2026-09-22T14:05:10.0190694+00:00,2026-09-22T14:05:10.5347011+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001814.txt
1815,2026-09-22T14:05:12.0776129+00:00,2026-09-22T14:05:12.5692926+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001815.txt
1815,2026-09-22T14:05:12.0776129+00:00,2026-09-22T14:05:12.5692926+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001815.txt
1815,2026-09-22T14:05:12.0776129+00:00,2026-09-22T14:05:12.5692926+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001815.txt
1816,2026-09-22T14:05:14.1417218+00:00,2026-09-22T14:05:14.6253312+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001816.txt
1816,2026-09-22T14:05:14.1417218+00:00,2026-09-22T14:05:14.6253312+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001816.txt
1816,2026-09-22T14:05:14.1417218+00:00,2026-09-22T14:05:14.6253312+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001816.txt
1817,2026-09-22T14:05:16.1994487+00:00,2026-09-22T14:05:16.7458029+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001817.txt
1817,2026-09-22T14:05:16.1994487+00:00,2026-09-22T14:05:16.7458029+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001817.txt
1817,2026-09-22T14:05:16.1994487+00:00,2026-09-22T14:05:16.7458029+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001817.txt
1818,2026-09-22T14:05:18.2579981+00:00,2026-09-22T14:05:18.7124068+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001818.txt
1818,2026-09-22T14:05:18.2579981+00:00,2026-09-22T14:05:18.7124068+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001818.txt
1818,2026-09-22T14:05:18.2579981+00:00,2026-09-22T14:05:18.7124068+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001818.txt
1819,2026-09-22T14:05:20.3121777+00:00,2026-09-22T14:05:20.8138433+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001819.txt
1819,2026-09-22T14:05:20.3121777+00:00,2026-09-22T14:05:20.8138433+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001819.txt
1819,2026-09-22T14:05:20.3121777+00:00,2026-09-22T14:05:20.8138433+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001819.txt
1820,2026-09-22T14:05:22.3680480+00:00,2026-09-22T14:05:22.8223731+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001820.txt
1820,2026-09-22T14:05:22.3680480+00:00,2026-09-22T14:05:22.8223731+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001820.txt
1820,2026-09-22T14:05:22.3680480+00:00,2026-09-22T14:05:22.8223731+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001820.txt
1821,2026-09-22T14:05:24.4130811+00:00,2026-09-22T14:05:24.9698935+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001821.txt
1821,2026-09-22T14:05:24.4130811+00:00,2026-09-22T14:05:24.9698935+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_001821.txt
