timestamp,phase,event_relative_s,tablet_rows,pending_replica_rows,active_transition_rows,placement_sha256,changed_from_previous
2026-09-21T17:40:01.719872+00:00,scaleout,-117.363138,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:02.748104+00:00,scaleout,-116.334906,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:03.778261+00:00,scaleout,-115.304749,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:05.005720+00:00,scaleout,-114.077290,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:06.051591+00:00,scaleout,-113.031419,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:07.098005+00:00,scaleout,-111.985005,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:08.157925+00:00,scaleout,-110.925085,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:09.186014+00:00,scaleout,-109.896996,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:10.235810+00:00,scaleout,-108.847200,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:11.280702+00:00,scaleout,-107.802308,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:12.316404+00:00,scaleout,-106.766606,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:13.355497+00:00,scaleout,-105.727513,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:14.398152+00:00,scaleout,-104.684858,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:15.434566+00:00,scaleout,-103.648444,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:16.487391+00:00,scaleout,-102.595619,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:17.514336+00:00,scaleout,-101.568674,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:18.538540+00:00,scaleout,-100.544470,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:19.572503+00:00,scaleout,-99.510507,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:20.609670+00:00,scaleout,-98.473340,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:21.655824+00:00,scaleout,-97.427186,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:22.747125+00:00,scaleout,-96.335885,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:23.791024+00:00,scaleout,-95.291986,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:24.835700+00:00,scaleout,-94.247310,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:25.877850+00:00,scaleout,-93.205160,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:26.927426+00:00,scaleout,-92.155584,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:27.975918+00:00,scaleout,-91.107092,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:29.013302+00:00,scaleout,-90.069708,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:30.063578+00:00,scaleout,-89.019432,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:31.108824+00:00,scaleout,-87.974186,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:32.147505+00:00,scaleout,-86.935505,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:33.214229+00:00,scaleout,-85.868781,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:34.265917+00:00,scaleout,-84.817093,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:35.299262+00:00,scaleout,-83.783748,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:36.324901+00:00,scaleout,-82.758109,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:37.385504+00:00,scaleout,-81.697506,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:38.407668+00:00,scaleout,-80.675342,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:39.470602+00:00,scaleout,-79.612408,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:40.515077+00:00,scaleout,-78.567933,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:41.561249+00:00,scaleout,-77.521761,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:42.600255+00:00,scaleout,-76.482755,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:43.632934+00:00,scaleout,-75.450076,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:44.682067+00:00,scaleout,-74.400943,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:45.717752+00:00,scaleout,-73.365258,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:46.762851+00:00,scaleout,-72.320159,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:47.785940+00:00,scaleout,-71.297070,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:48.826500+00:00,scaleout,-70.256510,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:49.880693+00:00,scaleout,-69.202317,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:51.059669+00:00,scaleout,-68.023341,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:52.114424+00:00,scaleout,-66.968586,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:53.170203+00:00,scaleout,-65.912807,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:54.188607+00:00,scaleout,-64.894403,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:55.220238+00:00,scaleout,-63.862772,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:56.283919+00:00,scaleout,-62.799091,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:57.337624+00:00,scaleout,-61.745386,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:58.369706+00:00,scaleout,-60.713304,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:40:59.415739+00:00,scaleout,-59.667271,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:00.476931+00:00,scaleout,-58.606079,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:01.537710+00:00,scaleout,-57.545300,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:02.555455+00:00,scaleout,-56.527555,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:03.594498+00:00,scaleout,-55.488512,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:04.628187+00:00,scaleout,-54.454823,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:05.668022+00:00,scaleout,-53.414988,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:06.709720+00:00,scaleout,-52.373290,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:07.756536+00:00,scaleout,-51.326474,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:08.805433+00:00,scaleout,-50.277577,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:09.853315+00:00,scaleout,-49.229695,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:10.893330+00:00,scaleout,-48.189680,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:11.923206+00:00,scaleout,-47.159804,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:12.975741+00:00,scaleout,-46.107269,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:13.997647+00:00,scaleout,-45.085363,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:15.044718+00:00,scaleout,-44.038292,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:16.082620+00:00,scaleout,-43.000390,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:17.130198+00:00,scaleout,-41.952812,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:18.237202+00:00,scaleout,-40.845808,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:19.286562+00:00,scaleout,-39.796448,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:20.343616+00:00,scaleout,-38.739394,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:21.395656+00:00,scaleout,-37.687354,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:22.439737+00:00,scaleout,-36.643273,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:23.485813+00:00,scaleout,-35.597197,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:24.526814+00:00,scaleout,-34.556196,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:25.565455+00:00,scaleout,-33.517555,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:26.603643+00:00,scaleout,-32.479367,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:27.638779+00:00,scaleout,-31.444231,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:28.668649+00:00,scaleout,-30.414361,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:29.712621+00:00,scaleout,-29.370389,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:30.754541+00:00,scaleout,-28.328469,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:31.804847+00:00,scaleout,-27.278163,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:32.845865+00:00,scaleout,-26.237145,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:33.886851+00:00,scaleout,-25.196159,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:34.928356+00:00,scaleout,-24.154654,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:35.973680+00:00,scaleout,-23.109330,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:37.041509+00:00,scaleout,-22.041501,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:38.119597+00:00,scaleout,-20.963413,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:39.177652+00:00,scaleout,-19.905358,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:40.222978+00:00,scaleout,-18.860032,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:41.283567+00:00,scaleout,-17.799443,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:42.327916+00:00,scaleout,-16.755094,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:43.372566+00:00,scaleout,-15.710444,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:44.425016+00:00,scaleout,-14.657994,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:45.505600+00:00,scaleout,-13.577410,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:46.534139+00:00,scaleout,-12.548871,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:47.590346+00:00,scaleout,-11.492664,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:48.625656+00:00,scaleout,-10.457354,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:49.663918+00:00,scaleout,-9.419092,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:50.717654+00:00,scaleout,-8.365356,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:51.760364+00:00,scaleout,-7.322646,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:52.803747+00:00,scaleout,-6.279263,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:53.837912+00:00,scaleout,-5.245098,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:54.879750+00:00,scaleout,-4.203260,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:55.923162+00:00,scaleout,-3.159848,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:56.962157+00:00,scaleout,-2.120853,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:57.992428+00:00,scaleout,-1.090582,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:41:59.040196+00:00,scaleout,-0.042814,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:00.095616+00:00,scaleout,1.012606,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:01.153589+00:00,scaleout,2.070579,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:02.196811+00:00,scaleout,3.113801,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:03.228446+00:00,scaleout,4.145436,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:04.282248+00:00,scaleout,5.199238,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:05.326136+00:00,scaleout,6.243126,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:06.373205+00:00,scaleout,7.290195,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:07.454961+00:00,scaleout,8.371951,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:08.496351+00:00,scaleout,9.413341,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:09.523742+00:00,scaleout,10.440732,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:10.543402+00:00,scaleout,11.460392,32,0,0,a0308cc5293a95f9689886b7125aad909c93385e5a5b1cdacea2b281799ee779,False
2026-09-21T17:42:11.570672+00:00,scaleout,12.487662,32,2,32,5ed0ca10119fb8d75f6178aad63eb26e47387107976bf96f9443923611504ea1,True
2026-09-21T17:42:12.598392+00:00,scaleout,13.515382,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,True
2026-09-21T17:42:13.641452+00:00,scaleout,14.558442,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,False
2026-09-21T17:42:14.682283+00:00,scaleout,15.599273,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,False
2026-09-21T17:42:15.733197+00:00,scaleout,16.650187,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,False
2026-09-21T17:42:16.767755+00:00,scaleout,17.684745,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,False
2026-09-21T17:42:17.865227+00:00,scaleout,18.782217,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,False
2026-09-21T17:42:18.899258+00:00,scaleout,19.816248,32,4,32,c59015fedac6dfdc01dd4b3bc6dd1c7c59455244f3590faa77ccac8877dd274c,False
2026-09-21T17:42:19.949651+00:00,scaleout,20.866641,32,5,32,90838bfd2fd6a818369b1fb140322dcfaf95cd9e22cd43d2a4f3e78eff204d03,True
2026-09-21T17:42:20.993826+00:00,scaleout,21.910816,32,7,32,d5c2277bf0d41187b3f3f1fd6959b07450863a8a6d255abb1f20971d7a46b31f,True
2026-09-21T17:42:22.044928+00:00,scaleout,22.961918,32,8,32,7b0b553bbd7a9b7e13605b42577322c24f92c84899034bfefdd041a368453e1a,True
2026-09-21T17:42:23.070460+00:00,scaleout,23.987450,32,8,32,fe7daa8199267e2cc3a89832ed6c7ef42005fa356e19e39d934b1c20a9369ee4,True
2026-09-21T17:42:24.128421+00:00,scaleout,25.045411,32,8,32,bb13fa93b39559b86894ac2e853b19a6a7bd0b82dfcfd90a77b96e4d6898971c,True
2026-09-21T17:42:25.161183+00:00,scaleout,26.078173,32,7,32,a8bdb04f47bb2d33bbe7c6d9376721047b30506e4f8c0f7dd6ba90105537adaf,True
2026-09-21T17:42:26.247797+00:00,scaleout,27.164787,32,5,32,9b6fece26d8bcd2b3706ad2299be4b3a158e5938ad4f672671eb6c4ed61dc59c,True
2026-09-21T17:42:27.283464+00:00,scaleout,28.200454,32,4,32,5c05bee53564de64f2365c511a9b9ecd86950f821f3fb536d410a2e6f9cb70ba,True
2026-09-21T17:42:28.315055+00:00,scaleout,29.232045,32,4,32,5c05bee53564de64f2365c511a9b9ecd86950f821f3fb536d410a2e6f9cb70ba,False
2026-09-21T17:42:29.369736+00:00,scaleout,30.286726,32,4,32,5c05bee53564de64f2365c511a9b9ecd86950f821f3fb536d410a2e6f9cb70ba,False
2026-09-21T17:42:30.419500+00:00,scaleout,31.336490,32,4,32,5c05bee53564de64f2365c511a9b9ecd86950f821f3fb536d410a2e6f9cb70ba,False
2026-09-21T17:42:31.474961+00:00,scaleout,32.391951,32,8,32,44c52ed4d0658d6003094e59ff601c24186951dda744f688a9bf720cbb7d2813,True
2026-09-21T17:42:32.510022+00:00,scaleout,33.427012,32,8,32,746ac13ed725e5d37c5ce8672749153c3e58ef82a66ab2cffd1000e9dbadbf47,True
2026-09-21T17:42:33.554153+00:00,scaleout,34.471143,32,8,32,4de73e4b82090e886d048911c4b09529a0501d7ad39dc7f0d0e229f8b57151e0,True
2026-09-21T17:42:34.636276+00:00,scaleout,35.553266,32,6,32,fddf95fa772c80130bbbd422ad755cea31b0fa57e8e0492c899d21ce18dc807f,True
2026-09-21T17:42:35.674180+00:00,scaleout,36.591170,32,5,32,5dee2850331fa2afcc5dcaa35a6b3aab9e77bfc11946c80127037f85ec749ed6,True
2026-09-21T17:42:36.739354+00:00,scaleout,37.656344,32,5,32,5dee2850331fa2afcc5dcaa35a6b3aab9e77bfc11946c80127037f85ec749ed6,False
2026-09-21T17:42:37.825992+00:00,scaleout,38.742982,32,5,32,5dee2850331fa2afcc5dcaa35a6b3aab9e77bfc11946c80127037f85ec749ed6,False
2026-09-21T17:42:38.875913+00:00,scaleout,39.792903,32,5,32,58ace132fa3f14b33054dbc5bdeedb0f86b17c8e83548624069781f37b788b23,True
2026-09-21T17:42:39.931266+00:00,scaleout,40.848256,32,4,32,812b412c6f54227f96f878781226fb7225bc57791270234891e806fcd72eca2f,True
2026-09-21T17:42:40.976016+00:00,scaleout,41.893006,32,4,32,812b412c6f54227f96f878781226fb7225bc57791270234891e806fcd72eca2f,False
2026-09-21T17:42:42.007853+00:00,scaleout,42.924843,32,4,32,812b412c6f54227f96f878781226fb7225bc57791270234891e806fcd72eca2f,False
2026-09-21T17:42:43.056006+00:00,scaleout,43.972996,32,4,32,61994dc10b24b766b524560bf480593e42451feab36400b0758dc09c7a079248,True
2026-09-21T17:42:44.095850+00:00,scaleout,45.012840,32,5,32,82cba4c458e92247e0d82396adefbff6e6c5ba39b5db04d71c1c7713e653ae86,True
2026-09-21T17:42:45.157661+00:00,scaleout,46.074651,32,7,32,bbe8212436278474f53d263bf1490904f6ccf3f8397b34d4efe30651ba210605,True
2026-09-21T17:42:46.228824+00:00,scaleout,47.145814,32,8,32,d4cb2016c3cf5a80c9d4ae52b23cc98a0dc884d102fb890b55e7cf9f18d899ee,True
2026-09-21T17:42:47.261335+00:00,scaleout,48.178325,32,8,32,eacb39d7a8909d9299c01dac0737838e5040094a6cc63f07cf8a80eecbd5b90c,True
2026-09-21T17:42:48.286450+00:00,scaleout,49.203440,32,4,32,e2d8ad0f8714151c78b590fe1cb2c4fd1efcc16b32ccc53d8aef1303b0b083c6,True
2026-09-21T17:42:49.314798+00:00,scaleout,50.231788,32,4,32,3ff087baa4ba362297c9e71e65c4a9a2e3e95af58abba9bf56b5ccfed7e926bb,True
2026-09-21T17:42:50.347804+00:00,scaleout,51.264794,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,True
2026-09-21T17:42:51.396611+00:00,scaleout,52.313601,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:52.449228+00:00,scaleout,53.366218,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:53.480453+00:00,scaleout,54.397443,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:54.511175+00:00,scaleout,55.428165,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:55.563444+00:00,scaleout,56.480434,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:56.875976+00:00,scaleout,57.792966,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:57.912942+00:00,scaleout,58.829932,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:42:59.003735+00:00,scaleout,59.920725,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:43:00.054010+00:00,scaleout,60.971000,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:43:01.116598+00:00,scaleout,62.033588,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:43:02.161472+00:00,scaleout,63.078462,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:43:03.206590+00:00,scaleout,64.123580,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:43:04.241221+00:00,scaleout,65.158211,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
2026-09-21T17:43:05.301728+00:00,scaleout,66.218718,64,0,0,aee134af82a2d3af3d3252fd7819f9599379a9c631c279d178740031d885c222,False
