timestamp_utc,sample,node,node_count,shard,direction,bytes
2026-09-21T11:49:51.646808+00:00,11,r-scylla1,4,1,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla2,4,0,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla2,4,1,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla3,4,0,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla3,4,1,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla4,4,0,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla4,4,1,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla1,4,0,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla1,4,1,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla2,4,0,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla2,4,1,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla3,4,0,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla3,4,1,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla4,4,0,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla4,4,1,incoming,0
2026-09-21T11:49:52.647295+00:00,12,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla1,4,0,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla1,4,1,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla2,4,0,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla2,4,1,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla3,4,0,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla3,4,1,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla4,4,0,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla4,4,1,incoming,0
2026-09-21T11:49:53.647597+00:00,13,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla1,4,0,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla1,4,1,incoming,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:54.647798+00:00,14,r-scylla2,4,0,incoming,0
